area,rooms,location,age,price
2116,3,Kolkata,1,11165000.0
1928,5,Coimbatore,0,10966000.0
2302,5,Mumbai,3,25052000.0
1116,2,Chandigarh,18,7085000.0
1578,4,Amritsar,4,7328000.0
1653,4,Guwahati,21,4986000.0
2096,1,Guntur,2,7194000.0
1284,5,Bangalore,24,8006000.0
2395,4,Nagpur,9,10979000.0
2571,2,Noida,19,16810000.0
1157,2,Visakhapatnam,3,5901000.0
1480,3,Dehradun,16,5804000.0
1454,2,Bhopal,35,3887000.0
3511,2,Chennai,5,14770000.0
1520,5,Jaipur,29,3853000.0
2890,4,Mangalore,1,12499000.0
976,4,Agra,6,3676000.0
1156,2,Vadodara,3,6049000.0
1353,2,Hyderabad,3,9229000.0
1250,3,Gurgaon,5,11891000.0
1625,4,Jaipur,9,5437000.0
1339,1,Mumbai,4,12155000.0
1267,1,Warangal,5,4052000.0
2553,5,Jaipur,7,9561000.0
2595,4,Bangalore,3,22427000.0
2417,4,Indore,19,9572000.0
2140,3,Lucknow,18,9024000.0
1860,2,Vijayawada,5,7670000.0
1476,2,Bhubaneswar,10,6200000.0
1180,5,Bhubaneswar,1,6370000.0
2035,3,Warangal,21,5301000.0
1037,4,Gurgaon,17,8170000.0
1153,3,Vadodara,33,3238000.0
2549,4,Agra,18,8685000.0
3035,2,Kochi,9,15217000.0
2055,3,Chennai,5,11187000.0
2519,3,Ranchi,5,9514000.0
1640,2,Ranchi,0,6607000.0
930,3,Jodhpur,12,3204000.0
2197,3,Gurgaon,24,15286000.0
2170,3,Mumbai,13,20667000.0
1846,3,Indore,5,9022000.0
1642,2,Surat,37,5275000.0
2425,3,Indore,9,9751000.0
1159,3,Bangalore,7,9733000.0
1297,4,Bhubaneswar,1,6453000.0
1144,1,Coimbatore,1,6562000.0
1855,3,Chennai,5,10343000.0
1092,5,Salem,11,4210000.0
1355,3,Ahmedabad,2,6342000.0
1341,2,Noida,33,6116000.0
1630,4,Noida,3,13312000.0
833,1,Noida,38,3437000.0
1856,3,Visakhapatnam,6,10944000.0
2610,5,Kolkata,3,13669000.0
1888,6,Ranchi,2,8052000.0
2801,2,Nagpur,33,7852000.0
2667,3,Pondicherry,10,9442000.0
2305,3,Hubli,0,8560000.0
1848,2,Jodhpur,9,6684000.0
1814,2,Chennai,25,7467000.0
2296,3,Jaipur,1,8952000.0
1545,2,Chennai,5,9195000.0
576,5,Lucknow,15,3674000.0
2119,3,Surat,2,13263000.0
1064,3,Gurgaon,37,4972000.0
1174,4,Pondicherry,14,4395000.0
1800,3,Noida,3,14219000.0
1738,4,Varanasi,2,7701000.0
882,2,Dehradun,41,2382000.0
1907,3,Hyderabad,10,11215000.0
2427,4,Rajkot,12,10253000.0
1066,3,Hyderabad,20,6187000.0
2627,2,Jodhpur,4,9866000.0
785,4,Nagpur,5,3922000.0
3176,3,Surat,5,17115000.0
1532,3,Surat,5,9424000.0
1894,6,Noida,26,10926000.0
570,5,Delhi,39,3456000.0
1759,1,Coimbatore,3,8680000.0
1948,3,Mumbai,14,18071000.0
1743,3,Patna,22,5478000.0
1433,1,Chennai,0,8276000.0
1184,1,Visakhapatnam,6,5944000.0
2534,3,Nagpur,16,10602000.0
1820,3,Bhopal,0,7905000.0
2801,4,Jaipur,12,9782000.0
1457,3,Lucknow,3,7303000.0
1517,4,Srinagar,1,6450000.0
2330,4,Noida,0,20810000.0
745,4,Kolkata,9,3474000.0
1011,3,Mumbai,7,10205000.0
2513,6,Kochi,4,14166000.0
1038,3,Nashik,17,4236000.0
617,3,Ahmedabad,5,3296000.0
3014,3,Vijayawada,14,12463000.0
894,3,Bangalore,10,6986000.0
1919,2,Gurgaon,19,12930000.0
1844,3,Jamshedpur,5,7553000.0
500,2,Aligarh,12,1617000.0
1626,5,Noida,5,11580000.0
2091,4,Jamshedpur,10,9015000.0
2030,3,Nashik,4,8507000.0
2387,3,Guntur,8,8681000.0
1548,5,Indore,7,7370000.0
2263,5,Vadodara,0,12052000.0
1351,2,Hyderabad,5,8946000.0
883,4,Kolkata,18,4172000.0
956,6,Ludhiana,12,4594000.0
849,3,Nagpur,11,4155000.0
2456,6,Lucknow,0,15458000.0
815,6,Madurai,4,4025000.0
1978,4,Chennai,14,11218000.0
1627,4,Madurai,5,6896000.0
1733,3,Pune,5,11038000.0
2686,5,Indore,6,13525000.0
1515,3,Bangalore,0,13312000.0
2197,3,Surat,4,10855000.0
1824,4,Guwahati,2,8554000.0
1701,5,Kochi,3,10056000.0
3294,4,Jaipur,3,10530000.0
863,1,Hyderabad,9,4692000.0
2637,3,Gurgaon,4,24229000.0
2226,4,Vijayawada,32,6893000.0
1488,3,Noida,5,11197000.0
2859,5,Pune,3,19111000.0
598,5,Udaipur,23,2137000.0
1460,3,Warangal,23,3687000.0
1014,3,Salem,12,3355000.0
2067,2,Surat,3,11216000.0
1076,4,Nagpur,2,6236000.0
2081,3,Ahmedabad,6,9156000.0
1678,4,Gurgaon,17,10831000.0
1488,4,Surat,21,7043000.0
2052,3,Hyderabad,19,11114000.0
1625,1,Bareilly,3,5235000.0
1092,5,Nashik,3,5093000.0
3620,3,Delhi,0,34823000.0
1483,3,Chennai,0,9141000.0
500,4,Ahmedabad,1,3291000.0
1252,4,Mumbai,28,8841000.0
976,2,Suburban,6,2683000.0
2336,4,Kolkata,11,10181000.0
2009,3,Delhi,3,19147000.0
2059,4,Pondicherry,14,7736000.0
1559,5,Bangalore,9,12547000.0
1618,2,Lucknow,0,8992000.0
1558,5,Gurgaon,4,12447000.0
1747,5,Delhi,2,16421000.0
2342,3,Mumbai,32,13604000.0
2018,1,Kolkata,0,9786000.0
2125,4,Gurgaon,14,16931000.0
2124,3,Srinagar,1,9342000.0
2374,2,Jamshedpur,1,10388000.0
1987,2,Lucknow,1,10324000.0
2033,2,Pune,26,8760000.0
2572,2,Shimla,41,7314000.0
1367,4,Visakhapatnam,11,6719000.0
1243,4,Gurgaon,45,5837000.0
1029,3,Vijayawada,35,2495000.0
1918,3,Guwahati,37,4174000.0
595,5,Mumbai,7,7665000.0
2100,5,Vijayawada,0,8698000.0
1729,4,Surat,17,8189000.0
2537,3,Hubli,20,7384000.0
1363,3,Raipur,2,5031000.0
1667,5,Hyderabad,16,9203000.0
2529,5,Gurgaon,14,20993000.0
2699,4,Jaipur,25,7094000.0
1357,4,Madurai,18,4931000.0
1918,3,Coimbatore,2,12964000.0
1991,3,Kolkata,1,9660000.0
2042,2,Jodhpur,5,6948000.0
1629,2,Visakhapatnam,15,7522000.0
2632,4,Bhubaneswar,12,11072000.0
571,4,Srinagar,2,2653000.0
1526,3,Bhopal,9,6876000.0
2091,1,Hyderabad,3,14070000.0
2097,5,Pune,41,6710000.0
2679,3,Bhubaneswar,4,13285000.0
2578,6,Vijayawada,43,6930000.0
1614,4,Indore,2,8111000.0
2644,2,Suburban,1,7113000.0
1335,3,Ahmedabad,4,6299000.0
2405,4,Jamshedpur,8,9442000.0
2976,4,Agra,20,10508000.0
2589,2,Srinagar,50,5329000.0
1868,2,Noida,7,13709000.0
1584,3,Chennai,29,6738000.0
806,4,Noida,28,4769000.0
2001,2,Pune,0,12224000.0
1075,4,Bangalore,19,7505000.0
1284,5,Nashik,6,5830000.0
1026,3,Suburban,6,2824000.0
1500,1,Agra,5,6175000.0
1781,2,Hyderabad,24,8636000.0
1977,3,Surat,6,12313000.0
1409,2,Bhopal,12,5339000.0
2495,3,Jamshedpur,14,7508000.0
1664,3,Raipur,14,5267000.0
1287,1,Pune,6,7198000.0
1947,2,Jaipur,3,7105000.0
3076,5,Coimbatore,12,14149000.0
2017,3,Mumbai,12,18555000.0
1564,5,Pune,5,10419000.0
807,1,Salem,0,3178000.0
1657,1,Gurgaon,13,12287000.0
1952,4,Srinagar,5,6147000.0
1548,3,Kochi,3,8986000.0
717,5,Rural,11,1452000.0
1247,4,Ranchi,25,3553000.0
2745,3,Kolkata,7,11970000.0
2732,3,Guwahati,23,7970000.0
1223,4,Coimbatore,30,4667000.0
2237,4,Ahmedabad,33,6150000.0
1033,3,Surat,5,6374000.0
2712,4,Gurgaon,9,20938000.0
1959,4,Pune,0,12426000.0
2417,5,Kochi,16,12843000.0
685,5,Chandigarh,26,4676000.0
2240,3,Jaipur,3,8936000.0
1795,5,Bhopal,50,4480000.0
2353,5,Bangalore,1,19528000.0
2394,2,Aligarh,4,7930000.0
1842,3,Pune,14,11309000.0
1409,3,Bhopal,10,5801000.0
2306,3,Noida,45,9037000.0
1760,4,Mumbai,18,14863000.0
1232,2,Pune,3,7231000.0
1201,4,Coimbatore,10,5678000.0
839,1,Gurgaon,50,3600000.0
1468,3,Dehradun,13,5940000.0
2516,2,Nashik,4,10251000.0
1915,4,Hyderabad,2,12104000.0
1455,3,Guntur,9,4950000.0
2323,6,Chennai,6,14155000.0
1258,5,Delhi,10,12450000.0
1861,3,Kochi,2,10371000.0
1683,3,Chandigarh,7,13526000.0
2306,3,Indore,0,11364000.0
774,4,Delhi,2,8743000.0
1247,3,Ahmedabad,6,5952000.0
735,2,Hubli,50,1272000.0
1631,4,Bhubaneswar,1,7284000.0
2587,1,Hyderabad,0,15492000.0
1471,3,Ahmedabad,4,6104000.0
1468,5,Srinagar,6,6887000.0
2366,2,Vijayawada,12,9138000.0
2494,3,Hyderabad,16,12366000.0
1742,4,Vadodara,5,7620000.0
2245,5,Chandigarh,26,12045000.0
1099,3,Kochi,2,6446000.0
2695,2,Bhubaneswar,16,10763000.0
3196,5,Vadodara,11,14168000.0
2138,4,Nagpur,14,9372000.0
500,3,Noida,0,4616000.0
1437,3,Jaipur,31,3576000.0
2198,1,Jamshedpur,1,8837000.0
1526,2,Patna,1,7472000.0
2626,4,Mumbai,10,27913000.0
2182,2,Kochi,9,10877000.0
1340,2,Nagpur,3,6638000.0
1820,2,Kolkata,3,9073000.0
1219,3,Delhi,12,10787000.0
1681,2,Hyderabad,1,12074000.0
1439,5,Varanasi,2,7523000.0
2563,3,Pune,3,14545000.0
3175,5,Noida,50,13317000.0
869,6,Mumbai,17,7398000.0
549,4,Hyderabad,0,4586000.0
1640,1,Guwahati,0,7137000.0
813,2,Surat,1,4351000.0
1830,3,Bangalore,9,14877000.0
2286,3,Delhi,7,19278000.0
2771,2,Hubli,8,8485000.0
1930,2,Gurgaon,4,16213000.0
1674,2,Jodhpur,1,6338000.0
514,3,Chandigarh,4,4148000.0
1817,1,Bangalore,24,10646000.0
1846,2,Surat,8,10230000.0
2215,2,Bangalore,8,16412000.0
1339,4,Vijayawada,13,4874000.0
1517,2,Delhi,0,14714000.0
839,4,Madurai,3,4439000.0
500,3,Aligarh,1,1887000.0
1079,4,Udaipur,4,4063000.0
779,3,Ranchi,0,3374000.0
2018,5,Chennai,33,6863000.0
1463,3,Kochi,42,4289000.0
1450,4,Chennai,18,6925000.0
1160,2,Nashik,12,4809000.0
500,5,Visakhapatnam,5,3519000.0
2780,1,Ahmedabad,5,11554000.0
1149,3,Noida,23,7224000.0
1531,3,Noida,1,13210000.0
854,4,Madurai,17,3461000.0
2431,3,Mumbai,29,17843000.0
1893,3,Warangal,1,7038000.0
1262,5,Hyderabad,1,9080000.0
1545,2,Jaipur,29,3490000.0
2890,2,Delhi,11,22261000.0
1752,4,Chandigarh,16,10621000.0
1681,2,Jamshedpur,11,5749000.0
1188,5,Bhubaneswar,22,4832000.0
568,3,Gurgaon,48,2851000.0
1695,2,Noida,9,11317000.0
2011,1,Gurgaon,24,13675000.0
2514,4,Pune,17,14157000.0
500,5,Rajkot,26,2120000.0
1068,2,Mangalore,19,4106000.0
1422,2,Noida,0,11532000.0
1797,6,Rajkot,33,4817000.0
1705,4,Indore,14,7228000.0
1720,2,Bangalore,0,13450000.0
2065,3,Surat,1,11630000.0
1212,5,Kolkata,4,5905000.0
2407,4,Agra,36,5879000.0
2081,3,Lucknow,3,11691000.0
1592,2,Nashik,14,5625000.0
2840,4,Kochi,1,17199000.0
2811,3,Jodhpur,1,11289000.0
2406,3,Rural,10,3891000.0
500,4,Vijayawada,7,3130000.0
2826,3,Varanasi,22,8962000.0
2316,2,Chennai,20,9952000.0
3104,4,Nagpur,50,7698000.0
2604,3,Ludhiana,19,9514000.0
2825,3,Jamshedpur,28,8035000.0
2371,2,Pune,10,11265000.0
2676,3,Surat,17,13304000.0
3096,3,Lucknow,8,15272000.0
1940,4,Chennai,5,11483000.0
778,3,Coimbatore,6,4621000.0
1600,5,Patna,3,6681000.0
2053,4,Jodhpur,23,6065000.0
1848,3,Nagpur,6,7856000.0
989,2,Jamshedpur,5,4327000.0
739,2,Bhubaneswar,36,2117000.0
1318,2,Jamshedpur,1,5324000.0
2325,3,Vijayawada,6,9970000.0
2827,4,Raipur,39,5329000.0
2395,4,Mysore,5,11692000.0
2487,2,Surat,18,10647000.0
1747,3,Indore,13,7094000.0
667,3,Gurgaon,6,5627000.0
1504,3,Indore,29,5068000.0
1631,3,Madurai,19,5194000.0
1476,3,Jaipur,0,5382000.0
1835,3,Chennai,5,11811000.0
2086,3,Udaipur,3,6972000.0
2354,3,Mumbai,2,24912000.0
1619,5,Guntur,3,6591000.0
562,3,Vijayawada,6,2557000.0
1486,5,Visakhapatnam,4,8463000.0
1828,4,Amritsar,31,4709000.0
2594,3,Bhopal,0,12617000.0
1430,3,Nagpur,4,6396000.0
2133,5,Visakhapatnam,7,11167000.0
1988,3,Mumbai,2,18861000.0
1828,4,Dehradun,2,8889000.0
2404,4,Guwahati,1,10038000.0
1370,5,Kochi,19,8135000.0
1426,2,Chennai,0,7802000.0
1792,6,Gurgaon,18,12773000.0
1383,6,Chandigarh,13,10261000.0
2130,3,Hyderabad,14,12088000.0
1336,4,Bhopal,17,4654000.0
1947,1,Hyderabad,1,12068000.0
1734,2,Nashik,1,7495000.0
1939,3,Nagpur,9,9047000.0
1501,4,Dehradun,1,8048000.0
1579,3,Noida,5,11770000.0
1862,4,Ranchi,12,6926000.0
1931,4,Visakhapatnam,0,10571000.0
1797,2,Mumbai,9,15783000.0
2908,4,Chandigarh,5,21601000.0
1156,3,Bareilly,11,3662000.0
1758,2,Bareilly,10,5599000.0
777,2,Nagpur,6,4323000.0
2041,3,Visakhapatnam,6,10654000.0
1075,5,Chennai,6,6994000.0
1619,2,Jaipur,16,5157000.0
1558,2,Noida,1,10727000.0
1982,4,Noida,5,15221000.0
1440,6,Varanasi,8,7586000.0
1413,3,Delhi,1,13469000.0
2733,3,Delhi,1,21286000.0
1984,3,Surat,24,9023000.0
1435,1,Vadodara,8,7399000.0
1636,2,Noida,12,10639000.0
2869,2,Srinagar,2,11360000.0
1647,3,Hyderabad,12,9544000.0
1351,6,Suburban,0,3903000.0
1354,4,Gurgaon,5,10821000.0
1443,4,Jaipur,22,4422000.0
1413,3,Noida,2,12223000.0
968,4,Dehradun,0,4871000.0
1069,3,Pune,4,5797000.0
1260,2,Lucknow,0,6995000.0
2184,3,Kolkata,6,10088000.0
1552,3,Mumbai,7,17278000.0
1665,5,Gurgaon,18,12722000.0
2625,4,Delhi,26,18112000.0
2641,4,Aligarh,2,9117000.0
1616,2,Hyderabad,22,7899000.0
1389,4,Suburban,4,3805000.0
1238,6,Lucknow,6,7651000.0
2250,4,Hyderabad,4,16774000.0
1666,4,Kolkata,11,6585000.0
1548,6,Noida,22,9055000.0
1271,3,Nashik,4,6156000.0
1299,4,Rajkot,3,4983000.0
2008,3,Pune,4,12137000.0
944,3,Pune,8,5278000.0
2446,4,Patna,29,7287000.0
1453,3,Lucknow,13,7627000.0
1702,6,Gurgaon,0,13335000.0
930,3,Ludhiana,1,3761000.0
1791,2,Coimbatore,25,7716000.0
1586,3,Mangalore,21,5960000.0
1767,5,Hyderabad,34,7558000.0
2756,3,Lucknow,4,15861000.0
1915,4,Pune,8,11722000.0
1283,5,Bangalore,14,9757000.0
1337,3,Ahmedabad,4,6747000.0
2186,2,Delhi,3,19611000.0
2644,2,Bhopal,2,12835000.0
1983,3,Vijayawada,23,6255000.0
2247,2,Ahmedabad,18,7807000.0
2196,3,Ludhiana,7,8641000.0
2722,5,Bangalore,26,16088000.0
532,4,Chennai,50,1810000.0
2233,3,Nashik,1,9936000.0
2439,5,Hubli,4,7423000.0
929,2,Mumbai,23,7754000.0
1224,4,Visakhapatnam,12,5765000.0
1246,2,Varanasi,10,5474000.0
1326,3,Bhopal,9,5776000.0
1486,3,Chandigarh,7,9616000.0
1957,3,Suburban,15,4411000.0
2362,4,Kolkata,0,12267000.0
2502,2,Kochi,10,13755000.0
1255,3,Nashik,12,5622000.0
1250,3,Mumbai,5,12561000.0
2655,3,Gurgaon,8,20680000.0
2220,1,Noida,2,17949000.0
1853,4,Mumbai,19,16402000.0
2107,1,Mumbai,9,16942000.0
1780,4,Suburban,9,4987000.0
2140,3,Bangalore,27,12436000.0
1581,2,Chennai,6,8247000.0
1974,3,Hyderabad,7,12825000.0
818,3,Surat,7,4862000.0
1352,3,Jamshedpur,3,5649000.0
1359,2,Delhi,3,10279000.0
1556,1,Vadodara,16,5865000.0
1197,4,Gurgaon,1,12609000.0
1453,5,Indore,17,6370000.0
815,2,Kolkata,7,4172000.0
2156,2,Vijayawada,0,9934000.0
1746,1,Lucknow,2,9734000.0
691,5,Hyderabad,23,4375000.0
1257,3,Bhubaneswar,20,4751000.0
2018,5,Srinagar,0,7082000.0
1447,3,Kochi,36,5051000.0
1346,5,Jamshedpur,2,5949000.0
1751,6,Bhopal,21,6801000.0
2023,3,Hyderabad,23,11043000.0
866,4,Rural,13,1491000.0
2157,4,Raipur,5,7909000.0
1279,1,Agra,6,5225000.0
1788,3,Mysore,10,8108000.0
1776,5,Warangal,22,4639000.0
1457,5,Vadodara,32,5070000.0
1134,5,Vadodara,43,3119000.0
1614,6,Mumbai,2,19786000.0
2856,4,Noida,10,20312000.0
914,2,Indore,0,4884000.0
2900,3,Chennai,38,9622000.0
1631,3,Gurgaon,21,11172000.0
1822,3,Gurgaon,0,16152000.0
1093,4,Gurgaon,6,10056000.0
1298,4,Salem,0,5207000.0
1473,4,Vadodara,37,3742000.0
1120,3,Jaipur,0,4624000.0
1664,5,Ahmedabad,45,3897000.0
1535,2,Shimla,13,6932000.0
3003,4,Visakhapatnam,9,14389000.0
1042,2,Vijayawada,2,4478000.0
1866,3,Visakhapatnam,10,9531000.0
1961,2,Patna,36,5492000.0
1104,3,Noida,15,7837000.0
2246,5,Shimla,10,10335000.0
1541,5,Hyderabad,5,10692000.0
500,4,Agra,13,2281000.0
2228,3,Gurgaon,34,11421000.0
1073,3,Surat,19,5221000.0
1118,2,Jamshedpur,22,3854000.0
2247,4,Nagpur,34,6457000.0
1574,3,Jamshedpur,5,7099000.0
2396,2,Mumbai,3,24481000.0
2586,3,Noida,50,9398000.0
1380,2,Salem,0,5285000.0
2315,4,Jodhpur,0,9030000.0
1308,2,Kochi,8,6499000.0
3251,3,Varanasi,0,14557000.0
1349,3,Mumbai,3,14249000.0
2466,3,Ahmedabad,6,11173000.0
2348,2,Ranchi,15,6960000.0
2005,3,Indore,20,8954000.0
1364,2,Salem,4,5388000.0
1701,4,Chennai,0,10267000.0
500,2,Dehradun,8,2698000.0
1945,3,Mumbai,2,20266000.0
2027,3,Mumbai,0,21774000.0
1886,2,Hyderabad,3,12476000.0
500,3,Chennai,6,3304000.0
977,3,Mumbai,3,10279000.0
1313,2,Pune,6,7713000.0
1989,4,Pondicherry,1,8486000.0
1988,1,Patna,23,6159000.0
1689,2,Bangalore,11,11771000.0
2212,4,Jaipur,3,8379000.0
1132,4,Bhopal,10,4712000.0
2196,3,Visakhapatnam,8,10383000.0
2108,4,Mumbai,12,19491000.0
2045,3,Patna,13,8464000.0
1681,3,Chandigarh,12,12101000.0
2989,3,Chandigarh,0,20473000.0
2120,6,Delhi,7,18886000.0
1170,4,Surat,18,5533000.0
1961,2,Vadodara,14,7901000.0
2289,2,Lucknow,19,11402000.0
1417,4,Udaipur,12,5234000.0
2508,3,Bangalore,14,17236000.0
2048,2,Pune,14,10328000.0
500,1,Gurgaon,3,4052000.0
1994,3,Bhopal,11,7381000.0
1536,3,Chandigarh,0,12958000.0
2149,4,Vijayawada,16,8071000.0
2413,3,Pune,6,14658000.0
1926,4,Chennai,36,4824000.0
2882,3,Mangalore,8,11874000.0
1683,4,Kochi,5,9654000.0
2206,5,Visakhapatnam,1,11275000.0
2323,2,Gurgaon,7,18831000.0
1736,4,Gurgaon,2,16590000.0
2306,4,Hyderabad,4,16649000.0
1413,4,Udaipur,35,3501000.0
1525,3,Mysore,3,7496000.0
946,3,Coimbatore,4,4898000.0
1956,2,Mumbai,7,20489000.0
2011,3,Chennai,15,9750000.0
2566,6,Pune,4,14981000.0
2314,3,Coimbatore,2,11697000.0
1614,4,Hyderabad,12,11089000.0
1034,4,Chandigarh,0,8830000.0
2081,3,Pune,12,12525000.0
2521,6,Kolkata,18,9683000.0
2290,4,Ahmedabad,12,9003000.0
2504,3,Chennai,7,13595000.0
1662,3,Chennai,15,7309000.0
1496,2,Hyderabad,0,9018000.0
1321,3,Raipur,10,4765000.0
1763,3,Aligarh,9,5005000.0
1748,4,Bhubaneswar,50,4265000.0
1934,1,Gurgaon,15,13471000.0
1715,4,Amritsar,5,7705000.0
1713,3,Delhi,7,15070000.0
1295,3,Gurgaon,1,10509000.0
2412,2,Noida,2,20022000.0
1849,5,Mumbai,15,15727000.0
1686,3,Tiruchi,16,5448000.0
1314,4,Lucknow,4,6894000.0
934,2,Suburban,12,2402000.0
2650,2,Kolkata,10,12306000.0
2160,4,Suburban,3,6679000.0
744,6,Bhopal,14,3681000.0
2296,4,Noida,5,18407000.0
2399,4,Dehradun,5,9405000.0
1880,3,Coimbatore,12,8578000.0
2838,3,Mysore,3,11880000.0
1940,3,Indore,17,7457000.0
879,2,Noida,0,7272000.0
2037,3,Bhopal,2,8567000.0
1959,3,Amritsar,18,6266000.0
1407,2,Delhi,25,10780000.0
2172,4,Noida,11,16062000.0
716,1,Hyderabad,25,3165000.0
2443,3,Tiruchi,1,9363000.0
1229,3,Aligarh,12,3943000.0
1159,5,Patna,13,5101000.0
1726,3,Surat,22,8911000.0
2081,3,Amritsar,3,8499000.0
1906,3,Hubli,1,6180000.0
1317,3,Vijayawada,3,6534000.0
1471,2,Coimbatore,11,7799000.0
1063,2,Hyderabad,37,4152000.0
1653,3,Patna,5,7514000.0
2498,3,Guwahati,5,10289000.0
1797,2,Noida,9,12547000.0
2358,2,Lucknow,8,11191000.0
2746,3,Suburban,1,8117000.0
1417,3,Bhopal,6,5963000.0
1678,2,Hyderabad,31,7279000.0
3211,4,Hyderabad,3,20283000.0
2738,4,Delhi,21,22459000.0
712,2,Vadodara,5,3553000.0
2051,3,Mumbai,19,15898000.0
1800,4,Guwahati,13,6452000.0
2337,4,Jaipur,12,8039000.0
1315,2,Gurgaon,2,12155000.0
1254,3,Amritsar,1,4555000.0
1360,4,Bangalore,16,9335000.0
1428,2,Surat,35,3950000.0
2329,2,Gurgaon,12,18092000.0
1032,4,Bangalore,36,5015000.0
1395,3,Ahmedabad,0,6912000.0
637,3,Ludhiana,15,2740000.0
2454,3,Visakhapatnam,9,11531000.0
2626,4,Bangalore,10,19421000.0
1587,3,Guntur,3,6588000.0
1606,5,Pune,14,9199000.0
2094,2,Visakhapatnam,7,11114000.0
2758,4,Jaipur,23,7066000.0
2065,3,Madurai,7,8366000.0
1346,4,Guwahati,12,5636000.0
747,3,Delhi,2,7573000.0
1075,3,Bhubaneswar,25,3859000.0
1847,4,Bangalore,5,15694000.0
1374,4,Surat,49,4358000.0
1926,3,Gurgaon,6,16118000.0
1440,4,Ahmedabad,4,6944000.0
1112,4,Hyderabad,14,6352000.0
1034,3,Nashik,1,5301000.0
2815,6,Ahmedabad,2,13095000.0
2377,1,Indore,0,10556000.0
2924,3,Mumbai,1,33569000.0
2150,3,Bhopal,13,9909000.0
1520,5,Nashik,9,6673000.0
2660,2,Delhi,30,13543000.0
1778,4,Coimbatore,18,8083000.0
1943,4,Rajkot,22,5294000.0
1772,2,Hyderabad,8,9671000.0
500,2,Mumbai,1,6101000.0
2843,1,Pune,12,14771000.0
2119,2,Gurgaon,28,11770000.0
2014,4,Chandigarh,13,15746000.0
1759,5,Delhi,37,9015000.0
1906,5,Suburban,16,4791000.0
1411,3,Nashik,2,7303000.0
2200,4,Hyderabad,29,9998000.0
950,4,Bhubaneswar,19,3717000.0
1920,4,Jaipur,5,7428000.0
2165,2,Gurgaon,2,16482000.0
1670,2,Delhi,10,14064000.0
2041,5,Chandigarh,2,16466000.0
1155,4,Delhi,29,7459000.0
1172,4,Nashik,10,5467000.0
1953,3,Gurgaon,0,16805000.0
2241,3,Ahmedabad,7,10972000.0
581,4,Visakhapatnam,18,2885000.0
2139,3,Nashik,9,9600000.0
1446,3,Ludhiana,9,6152000.0
1674,3,Bhubaneswar,15,7159000.0
929,2,Ludhiana,9,3968000.0
1246,3,Tiruchi,12,3734000.0
2427,3,Nagpur,0,12058000.0
1821,3,Udaipur,12,5831000.0
1551,2,Bareilly,3,5556000.0
1724,5,Hyderabad,18,8771000.0
2117,4,Nashik,6,10091000.0
2086,2,Visakhapatnam,2,10808000.0
1751,2,Vijayawada,0,7604000.0
2510,4,Gurgaon,3,23772000.0
2430,3,Noida,24,14261000.0
2068,3,Delhi,13,16410000.0
1835,4,Jodhpur,7,5953000.0
2227,3,Kolkata,4,10137000.0
2004,4,Warangal,4,7776000.0
2489,3,Visakhapatnam,6,13853000.0
2384,3,Gurgaon,0,18828000.0
1138,3,Guwahati,12,4516000.0
1094,5,Guwahati,5,4667000.0
1344,3,Hyderabad,9,8492000.0
2434,4,Coimbatore,8,13369000.0
775,5,Mumbai,5,8487000.0
2056,2,Gurgaon,12,15147000.0
2035,4,Nashik,28,6632000.0
2555,4,Jaipur,36,5766000.0
1917,3,Hyderabad,3,11553000.0
926,3,Vadodara,21,3442000.0
1176,2,Bareilly,0,4434000.0
1031,3,Noida,3,7420000.0
1450,4,Hubli,3,4926000.0
1681,4,Ranchi,2,5381000.0
1042,2,Agra,2,4796000.0
2755,6,Delhi,3,24086000.0
938,5,Visakhapatnam,14,4876000.0
2674,2,Vadodara,6,12127000.0
2570,5,Vadodara,27,7975000.0
2383,3,Gurgaon,20,16216000.0
1349,3,Srinagar,3,5513000.0
2022,4,Udaipur,23,5447000.0
969,3,Nashik,23,3164000.0
2392,3,Hyderabad,8,15055000.0
1751,3,Bhubaneswar,2,8094000.0
1533,4,Hyderabad,8,9744000.0
1004,3,Bhubaneswar,0,4582000.0
500,3,Bhopal,0,2500000.0
1124,4,Gurgaon,8,9488000.0
2523,4,Nagpur,29,9140000.0
1538,3,Mysore,1,7494000.0
1689,3,Surat,5,9653000.0
2226,2,Kochi,8,12043000.0
2973,2,Pune,9,16614000.0
2661,6,Gurgaon,20,17541000.0
1167,2,Surat,2,6660000.0
537,3,Bangalore,0,4860000.0
3333,4,Rajkot,15,10497000.0
3274,4,Mangalore,22,11840000.0
1922,4,Bhubaneswar,6,8198000.0
974,4,Kochi,37,3883000.0
2426,6,Mumbai,9,22876000.0
1729,2,Lucknow,13,8554000.0
1726,3,Bangalore,8,13476000.0
2381,5,Jamshedpur,2,9898000.0
2017,3,Bangalore,4,16237000.0
1029,5,Bangalore,37,5238000.0
1588,1,Surat,8,8862000.0
2229,3,Chennai,36,7452000.0
2131,5,Chennai,5,11729000.0
1970,3,Salem,50,3366000.0
2406,5,Ahmedabad,12,9336000.0
1564,1,Hubli,19,4146000.0
1916,2,Chennai,1,10771000.0
500,3,Ranchi,25,1460000.0
1507,2,Pune,0,9895000.0
2296,2,Hyderabad,0,13549000.0
1546,3,Kolkata,5,9298000.0
1496,3,Chandigarh,4,12202000.0
1123,3,Pune,2,7730000.0
2452,5,Bhopal,18,9333000.0
